Date,Region,Sales Rep,Customer,Product,COGS,Sales
2/25/2006,West,Chin,Office Depot,URT Item,"$2,306.77 ","$6,234.51 "
2/23/2006,West,Jon,Office Depot,QKT Item,"$1,776.60 ","$2,368.80 "
2/22/2006,West,Sheliadawn,Amazon.com,PTK Item,$283.12 ,$302.80 
2/21/2006,West,Jeri,Google,LEL Item,"$1,860.25 ","$5,027.71 "
2/20/2006,West,Jon,Whole Foods,LJR Item,"$5,014.63 ","$6,686.17 "
2/20/2006,West,Chin,The Economist,LMF Item,"$3,507.30 ","$3,985.57 "
2/20/2006,West,Jeri,Whole Foods,RUR Item,"$1,279.02 ","$2,325.49 "
2/19/2006,West,Jon,Whole Foods,SGN Item,"$1,530.20 ","$2,593.56 "
2/17/2006,West,Steven,Peet's Coffee,DXG Item,"$2,865.12 ","$6,663.08 "
2/10/2006,West,Jeri,Google,TLJ Item,$178.75 ,$238.33 
2/9/2006,West,Luke,McLendon's Hardware,BST Item,"$1,140.27 ","$2,533.94 "
2/6/2006,West,Rhonda,Yahoo,QTS Item,"$3,138.51 ","$7,298.86 "
2/4/2006,West,Jeri,Google,RBI Item,$217.49 ,$232.61 
1/31/2006,West,Jeri,Google,HFG Item,$568.53 ,$836.07 
1/28/2006,West,Jeri,Nature Company,RLP Item,"$6,513.69 ","$8,684.92 "
1/24/2006,West,Jon,ExcelIsVeryFun.com,YWZ Item,"$4,083.18 ","$9,495.77 "
1/15/2006,West,Sheliadawn,ExcelIsVeryFun.com,JUO Item,"$5,056.92 ","$7,436.64 "
1/12/2006,West,Jon,Whole Foods,XPG Item,"$2,809.57 ","$5,108.31 "
1/10/2006,West,Luke,Home Depot,VBG Item,"$5,931.35 ","$8,722.58 "
1/10/2006,West,Luke,Home Depot,NUB Item,"$4,785.21 ","$8,700.38 "
1/9/2006,West,Sheliadawn,Sherman Williams,KLF Item,"$8,206.42 ","$8,776.92 "
1/6/2006,West,Jeri,Google,ZCZ Item,"$8,136.27 ","$8,701.89 "
1/5/2006,West,Sheliadawn,McLendon's Hardware,MKG Item,"$9,284.38 ","$9,929.82 "
1/4/2006,West,Jeri,Costco,HAC Item,"$2,693.56 ","$5,985.68 "
1/2/2006,West,Jeri,Peet's Coffee,RCI Item,"$3,217.34 ","$7,149.65 "
1/1/2006,West,Luke,Google,ETU Item,"$4,341.18 ","$7,357.93 "
12/29/2005,West,Sheliadawn,Solar and Wind Inc.,FTW Item,"$3,249.65 ","$4,332.86 "
12/28/2005,West,Rhonda,Google,HEN Item,"$5,129.13 ","$6,838.84 "
12/27/2005,West,Sheliadawn,Nature Company,IYT Item,"$1,390.59 ","$1,487.26 "
12/20/2005,West,Jeri,Peet's Coffee,VQR Item,"$5,489.84 ","$6,238.45 "
12/20/2005,West,Sheliadawn,Solar and Wind Inc.,XCX Item,"$2,696.92 ","$5,993.16 "
12/19/2005,West,Jon,Office Depot,XOU Item,"$5,848.91 ","$7,798.55 "
12/19/2005,West,Steven,Yahoo,KUX Item,"$1,619.35 ","$2,944.27 "
12/18/2005,West,Rhonda,The Economist,XSW Item,$829.80 ,"$1,406.44 "
12/17/2005,West,Troung,Peet's Coffee,ZLU Item,"$3,823.42 ","$6,480.38 "
12/14/2005,West,Jon,The Economist,AOC Item,"$2,416.65 ","$5,370.33 "
12/13/2005,West,Luke,Nature Company,CGK Item,"$3,799.84 ","$8,836.83 "
12/9/2005,West,Sheliadawn,Peet's Coffee,NAS Item,"$6,544.01 ","$7,436.38 "
12/3/2005,West,Jon,McLendon's Hardware,XCQ Item,"$2,044.57 ","$3,465.37 "
11/22/2005,West,Jeri,Amazon.com,HOW Item,"$5,273.80 ","$5,992.95 "
11/21/2005,West,Jon,Google,NWT Item,"$1,768.95 ","$3,049.92 "
11/21/2005,West,Troung,Office Depot,LHW Item,$396.90 ,"$1,072.69 "
11/20/2005,West,Jeri,Whole Foods,NCM Item,"$4,490.49 ","$6,603.66 "
11/14/2005,West,Steven,Peet's Coffee,MBQ Item,"$4,520.39 ","$6,647.63 "
11/7/2005,West,Chin,Sherman Williams,NVK Item,"$5,664.73 ","$6,058.53 "
11/4/2005,West,Rhonda,McLendon's Hardware,RFP Item,"$6,525.30 ","$8,700.40 "
11/4/2005,West,Troung,Google,ZAW Item,"$2,878.68 ","$6,397.07 "
10/31/2005,West,Chin,Office Depot,PVM Item,"$5,670.66 ","$9,611.28 "
10/31/2005,West,Sheliadawn,ExcelIsVeryFun.com,UPK Item,"$3,160.46 ","$7,023.24 "
10/29/2005,West,Steven,Office Depot,FIO Item,"$6,204.57 ","$9,124.37 "
10/24/2005,West,Sheliadawn,Solar and Wind Inc.,PKE Item,"$7,137.56 ","$9,516.74 "
10/24/2005,West,Rhonda,Google,MON Item,"$3,074.80 ","$8,310.26 "
10/21/2005,West,Rhonda,McLendon's Hardware,YSZ Item,"$8,114.07 ","$8,678.15 "
10/21/2005,West,Rhonda,Nature Company,XHJ Item,"$1,139.56 ","$1,294.96 "
10/17/2005,West,Chin,Yahoo,QPN Item,"$4,464.94 ","$5,953.25 "
10/15/2005,West,Jeri,Costco,AOG Item,"$2,632.68 ","$6,122.51 "
10/15/2005,West,Chin,Sherman Williams,ZMT Item,"$1,227.16 ","$1,394.50 "
10/15/2005,West,Troung,Whole Foods,XWY Item,$321.41 ,$584.38 
10/13/2005,West,Jon,Office Depot,UBV Item,$18.07 ,$31.16 
10/11/2005,West,Chin,Amazon.com,DRL Item,$396.13 ,$720.23 
10/10/2005,West,Luke,Sherman Williams,WIZ Item,"$3,688.48 ","$4,191.46 "
10/7/2005,West,Luke,Home Depot,XQV Item,"$5,117.51 ","$8,823.30 "
10/7/2005,West,Luke,Peet's Coffee,DJT Item,"$3,328.69 ","$7,741.13 "
10/4/2005,West,Luke,The Economist,LPZ Item,$620.58 ,"$1,443.21 "
9/19/2005,West,Luke,Office Depot,YEW Item,"$6,886.34 ","$7,825.39 "
9/19/2005,West,Sheliadawn,The Economist,KQN Item,"$1,622.29 ","$4,384.57 "
9/16/2005,West,Jon,Nature Company,EWM Item,"$1,805.73 ","$4,880.35 "
9/16/2005,West,Chin,Amazon.com,LOP Item,$266.30 ,$451.36 
9/10/2005,West,Steven,Sherman Williams,XOB Item,"$1,625.30 ","$4,392.71 "
9/8/2005,West,Jon,The Economist,EEH Item,"$1,850.45 ","$2,721.25 "
9/8/2005,West,Chin,ExcelIsVeryFun.com,RHM Item,$890.87 ,"$2,071.80 "
9/6/2005,West,Jeri,The Economist,HEB Item,"$4,592.57 ","$6,123.43 "
9/5/2005,West,Troung,Costco,VCN Item,"$6,648.68 ","$8,864.91 "
9/3/2005,West,Jon,Home Depot,CGS Item,"$5,831.89 ","$9,884.56 "
9/3/2005,West,Chin,Amazon.com,OUO Item,"$2,499.63 ","$4,544.78 "
9/1/2005,West,Rhonda,Solar and Wind Inc.,HYO Item,$747.47 ,"$1,266.89 "
8/31/2005,West,Jeri,Whole Foods,FXL Item,$677.31 ,"$1,167.78 "
8/29/2005,West,Jon,Costco,VIM Item,"$8,149.08 ","$8,715.59 "
8/26/2005,West,Troung,Costco,VTL Item,"$1,041.69 ","$2,815.39 "
8/25/2005,West,Rhonda,Office Depot,BUZ Item,"$4,355.79 ","$7,382.70 "
8/25/2005,West,Steven,Amazon.com,HGT Item,"$6,362.06 ","$7,229.61 "
8/25/2005,West,Troung,Solar and Wind Inc.,PUA Item,"$2,050.45 ","$3,535.25 "
8/23/2005,West,Steven,The Economist,EEE Item,"$3,775.92 ","$4,038.42 "
8/23/2005,West,Sheliadawn,ExcelIsVeryFun.com,MCX Item,"$1,107.20 ","$1,476.26 "
8/20/2005,West,Chin,ExcelIsVeryFun.com,FXJ Item,$872.00 ,"$1,162.66 "
8/20/2005,West,Steven,ExcelIsVeryFun.com,KOC Item,$406.50 ,"$1,098.65 "
8/20/2005,West,Troung,McLendon's Hardware,EUH Item,$196.46 ,$456.88 
8/17/2005,West,Steven,Peet's Coffee,VOJ Item,"$3,738.97 ","$8,308.82 "
8/15/2005,West,Rhonda,Yahoo,XWY Item,"$3,647.28 ","$4,863.04 "
8/10/2005,West,Sheliadawn,The Economist,RNE Item,"$2,140.52 ","$3,891.86 "
8/7/2005,West,Chin,Peet's Coffee,KOB Item,"$8,482.25 ","$9,071.92 "
8/5/2005,West,Jeri,ExcelIsVeryFun.com,VZK Item,"$3,234.79 ","$4,757.04 "
8/4/2005,West,Jon,Yahoo,UER Item,$872.39 ,"$1,282.93 "
8/3/2005,West,Jeri,Office Depot,MEL Item,"$8,814.57 ","$9,427.35 "
8/2/2005,West,Steven,Home Depot,EAP Item,"$3,695.77 ","$9,988.56 "
8/2/2005,West,Luke,McLendon's Hardware,MBM Item,"$4,364.44 ","$4,667.85 "
8/1/2005,West,Chin,Yahoo,PAE Item,$295.25 ,$536.81 
7/27/2005,West,Jeri,Costco,DFQ Item,"$3,641.25 ","$8,091.67 "
7/26/2005,West,Jeri,Sherman Williams,LBH Item,$749.51 ,"$1,292.25 "
7/25/2005,West,Luke,Nature Company,DSU Item,"$3,287.61 ","$5,977.48 "
7/21/2005,West,Jeri,Amazon.com,RUQ Item,"$1,625.06 ","$2,166.75 "
7/20/2005,West,Luke,Yahoo,BQA Item,"$3,220.41 ","$4,293.88 "
7/20/2005,West,Troung,Nature Company,HTK Item,"$1,118.22 ","$1,895.29 "
7/20/2005,West,Jeri,Google,YPR Item,$983.03 ,"$1,310.70 "
7/19/2005,West,Chin,ExcelIsVeryFun.com,YUV Item,"$5,046.00 ","$8,700.00 "
7/18/2005,West,Steven,Amazon.com,HQQ Item,"$1,068.60 ","$2,888.10 "
7/11/2005,West,Sheliadawn,McLendon's Hardware,JGS Item,"$3,107.28 ","$7,226.23 "
7/10/2005,West,Sheliadawn,ExcelIsVeryFun.com,QZK Item,"$8,429.33 ","$9,578.78 "
7/10/2005,West,Luke,Sherman Williams,PZX Item,$310.11 ,$525.61 
7/6/2005,West,Sheliadawn,Solar and Wind Inc.,WZJ Item,"$8,824.40 ","$9,437.86 "
7/4/2005,West,Jon,Peet's Coffee,VFI Item,"$2,910.96 ","$5,018.89 "
7/2/2005,West,Rhonda,Google,UNH Item,"$2,727.48 ","$3,636.64 "
6/27/2005,West,Chin,McLendon's Hardware,MZQ Item,"$2,180.67 ","$2,907.56 "
6/27/2005,West,Luke,The Economist,GVY Item,"$1,647.25 ","$1,761.76 "
6/17/2005,West,Troung,Office Depot,BLZ Item,$676.91 ,"$1,147.30 "
6/15/2005,West,Sheliadawn,Google,PZI Item,"$3,301.64 ","$4,402.18 "
6/10/2005,West,Chin,Peet's Coffee,VAD Item,"$3,657.63 ","$8,506.12 "
6/7/2005,West,Troung,The Economist,UOH Item,"$4,687.90 ","$8,082.59 "
6/4/2005,West,Jeri,Google,JQN Item,"$3,178.33 ","$5,778.78 "
6/1/2005,West,Luke,Solar and Wind Inc.,CCV Item,"$1,205.93 ","$1,773.42 "
5/29/2005,West,Luke,Peet's Coffee,EGL Item,"$2,052.71 ","$3,018.69 "
5/28/2005,West,Luke,Sherman Williams,CAI Item,"$6,919.75 ","$7,863.35 "
5/28/2005,West,Jeri,Google,ZPR Item,"$3,591.79 ","$6,530.53 "
5/28/2005,West,Jon,Costco,SIW Item,"$1,681.55 ","$3,736.77 "
5/21/2005,West,Jeri,Costco,GAW Item,"$1,242.07 ","$1,826.57 "
5/20/2005,West,Steven,Yahoo,MQT Item,"$3,266.35 ","$3,711.76 "
5/17/2005,West,Troung,Costco,YJD Item,"$1,123.73 ","$1,201.85 "
5/16/2005,West,Rhonda,Solar and Wind Inc.,HLE Item,"$3,632.23 ","$3,884.74 "
5/13/2005,West,Jon,Sherman Williams,YYW Item,"$5,089.42 ","$8,626.13 "
5/9/2005,West,Chin,Sherman Williams,SYY Item,"$1,059.31 ","$2,863.01 "
5/4/2005,West,Luke,ExcelIsVeryFun.com,ZYF Item,"$3,987.05 ","$8,860.12 "
5/2/2005,West,Steven,Google,SWB Item,"$4,067.19 ","$7,012.39 "
5/2/2005,West,Steven,Solar and Wind Inc.,FVX Item,"$1,628.98 ","$4,402.65 "
4/28/2005,West,Steven,Whole Foods,URX Item,"$2,659.68 ","$4,507.94 "
4/27/2005,West,Jeri,Whole Foods,ATZ Item,"$8,079.50 ","$8,641.18 "
4/26/2005,West,Troung,The Economist,QLC Item,"$1,136.67 ","$2,525.94 "
4/18/2005,West,Rhonda,Whole Foods,EFD Item,$45.01 ,$81.83 
4/17/2005,West,Troung,Office Depot,QVZ Item,"$1,486.28 ","$1,589.60 "
4/12/2005,West,Jeri,Office Depot,UAH Item,"$7,061.43 ","$7,552.33 "
4/12/2005,West,Jeri,Amazon.com,NLB Item,"$3,453.97 ","$5,955.12 "
4/10/2005,West,Jeri,Peet's Coffee,JQB Item,"$2,771.37 ","$6,445.05 "
4/6/2005,West,Rhonda,Amazon.com,FLA Item,"$2,218.64 ","$2,958.19 "
4/3/2005,West,Sheliadawn,Whole Foods,MFB Item,"$1,174.98 ","$2,611.06 "
3/31/2005,West,Luke,Solar and Wind Inc.,VDA Item,"$2,944.10 ","$4,990.00 "
3/31/2005,West,Sheliadawn,Google,ILR Item,"$2,899.86 ","$3,295.30 "
3/28/2005,West,Steven,McLendon's Hardware,WMW Item,"$4,341.22 ","$7,484.87 "
3/28/2005,West,Luke,McLendon's Hardware,WLP Item,$287.94 ,$523.52 
3/21/2005,West,Troung,Nature Company,JGD Item,"$5,079.61 ","$9,235.66 "
3/21/2005,West,Sheliadawn,Costco,BQX Item,"$3,280.31 ","$5,559.84 "
3/18/2005,West,Jon,Solar and Wind Inc.,HGQ Item,$249.38 ,$366.74 
3/16/2005,West,Rhonda,Office Depot,MZV Item,"$4,363.18 ","$7,395.22 "
3/12/2005,West,Luke,Sherman Williams,FNS Item,"$4,562.56 ","$8,295.57 "
3/12/2005,West,Steven,Nature Company,HNS Item,"$2,181.61 ","$5,896.23 "
3/10/2005,West,Sheliadawn,Yahoo,BXK Item,$113.48 ,$151.30 
3/9/2005,West,Luke,Solar and Wind Inc.,NLV Item,"$7,634.90 ","$8,165.67 "
3/7/2005,West,Jon,Solar and Wind Inc.,VZT Item,"$4,769.93 ","$8,224.01 "
3/7/2005,West,Chin,ExcelIsVeryFun.com,RHE Item,"$2,921.11 ","$3,894.81 "
3/2/2005,West,Troung,Sherman Williams,VBS Item,"$4,427.39 ","$7,504.05 "
3/1/2005,West,Troung,Costco,NPP Item,"$5,672.61 ","$7,563.48 "
2/28/2005,West,Rhonda,Home Depot,HDR Item,"$4,939.54 ","$6,586.05 "
2/27/2005,West,Rhonda,Costco,JUV Item,"$2,790.27 ","$6,200.59 "
2/24/2005,West,Jeri,Home Depot,CPS Item,"$1,636.94 ","$4,424.15 "
2/23/2005,West,Luke,Costco,QVL Item,"$3,422.95 ","$3,889.72 "
2/21/2005,West,Sheliadawn,Home Depot,GRK Item,$131.88 ,$306.69 
2/20/2005,West,Rhonda,Yahoo,AOJ Item,"$3,261.69 ","$3,488.44 "
2/14/2005,West,Troung,Home Depot,QOX Item,"$5,433.78 ","$7,245.04 "
2/10/2005,West,Luke,The Economist,QLF Item,"$4,297.52 ","$9,994.24 "
2/10/2005,West,Rhonda,Costco,FSD Item,"$3,806.21 ","$8,851.64 "
2/9/2005,West,Steven,The Economist,LOC Item,"$3,654.05 ","$4,872.07 "
2/7/2005,West,Sheliadawn,Yahoo,ISE Item,"$1,000.89 ","$2,705.12 "
2/4/2005,West,Jeri,Amazon.com,NEJ Item,"$4,457.72 ","$4,767.62 "
2/3/2005,West,Rhonda,Nature Company,WHF Item,"$5,162.85 ","$5,521.76 "
1/31/2005,West,Jon,Peet's Coffee,ZPP Item,$347.12 ,$394.45 
1/28/2005,West,Troung,Costco,KMH Item,"$1,917.90 ","$5,183.51 "
1/25/2005,West,Troung,Costco,ZVM Item,"$3,998.84 ","$8,886.30 "
1/22/2005,West,Chin,Costco,CNG Item,"$1,735.73 ","$1,856.40 "
1/17/2005,West,Chin,The Economist,AYF Item,"$3,119.09 ","$3,335.92 "
1/16/2005,West,Luke,Nature Company,VXT Item,$516.01 ,$874.60 
1/15/2005,West,Troung,Yahoo,QML Item,"$2,585.06 ","$4,457.00 "
1/15/2005,West,Luke,Office Depot,WCB Item,"$1,559.61 ","$2,293.55 "
1/14/2005,West,Troung,Yahoo,MKX Item,"$7,063.19 ","$8,026.35 "
1/13/2005,West,Luke,Amazon.com,PRI Item,"$1,268.00 ","$1,690.67 "
1/10/2005,West,Jon,Amazon.com,ZBP Item,$988.24 ,"$1,056.94 "
1/9/2005,West,Chin,Home Depot,ACM Item,"$1,205.08 ","$1,772.17 "
1/5/2005,West,Sheliadawn,McLendon's Hardware,NGZ Item,$644.47 ,"$1,092.32 "
1/2/2005,West,Troung,Home Depot,AKB Item,"$2,272.11 ","$6,140.83 "
1/2/2005,West,Sheliadawn,Amazon.com,TZM Item,"$3,591.47 ","$6,087.24 "
1/2/2005,West,Steven,ExcelIsVeryFun.com,GHE Item,"$1,360.41 ","$1,813.88 "
1/1/2005,West,Jon,The Economist,PTH Item,"$1,449.15 ","$2,634.81 "
12/29/2004,West,Jeri,Office Depot,YNA Item,"$6,379.41 ","$6,822.90 "
12/26/2004,West,Rhonda,Amazon.com,CCB Item,"$6,261.79 ","$8,349.05 "
12/26/2004,West,Chin,Amazon.com,XTZ Item,"$4,914.30 ","$5,584.43 "
12/25/2004,West,Jon,Home Depot,RTZ Item,"$2,184.31 ","$5,903.53 "
12/22/2004,West,Steven,Office Depot,MBR Item,"$3,786.89 ","$4,303.28 "
12/18/2004,West,Troung,Amazon.com,YHA Item,$114.45 ,$254.34 
12/17/2004,West,Jeri,Yahoo,UAD Item,$758.70 ,"$1,115.73 "
12/16/2004,West,Jeri,The Economist,CDR Item,"$2,335.03 ","$5,430.30 "
12/13/2004,West,Jeri,Whole Foods,IQG Item,"$8,046.45 ","$8,605.83 "
12/10/2004,West,Rhonda,Home Depot,WWU Item,"$3,043.75 ","$3,255.35 "
12/9/2004,West,Jeri,Costco,KVL Item,$627.28 ,"$1,393.96 "
12/8/2004,West,Troung,Sherman Williams,NJY Item,$975.55 ,"$1,681.98 "
12/7/2004,West,Jeri,ExcelIsVeryFun.com,AIU Item,"$3,845.55 ","$6,991.91 "
12/6/2004,West,Troung,ExcelIsVeryFun.com,YGD Item,"$2,226.95 ","$2,530.62 "
12/5/2004,West,Chin,Yahoo,HAI Item,"$2,640.13 ","$4,800.24 "
12/3/2004,West,Troung,Costco,PQN Item,"$1,514.95 ","$2,227.87 "
12/2/2004,West,Jon,Peet's Coffee,YGP Item,"$6,835.97 ","$7,768.15 "
11/30/2004,West,Troung,ExcelIsVeryFun.com,AEW Item,"$4,760.79 ","$8,208.26 "
11/30/2004,West,Jeri,ExcelIsVeryFun.com,GMP Item,"$6,286.98 ","$7,144.29 "
11/29/2004,West,Jon,The Economist,TGO Item,"$2,674.61 ","$4,533.23 "
11/22/2004,West,Rhonda,The Economist,PIM Item,"$4,711.23 ","$5,353.67 "
11/16/2004,West,Jeri,Solar and Wind Inc.,UGR Item,"$2,953.22 ","$7,981.68 "
11/11/2004,West,Luke,ExcelIsVeryFun.com,SBX Item,"$3,891.09 ","$6,708.78 "
11/9/2004,West,Chin,Solar and Wind Inc.,OET Item,"$3,704.66 ","$4,939.54 "
10/29/2004,West,Jon,Nature Company,LJY Item,"$3,180.62 ","$5,483.83 "
10/29/2004,West,Rhonda,Costco,WEH Item,$89.37 ,$151.47 
10/28/2004,West,Luke,Costco,BDA Item,"$5,717.72 ","$8,408.41 "
10/26/2004,West,Jeri,Costco,UYR Item,"$3,188.92 ","$7,416.09 "
10/22/2004,West,Jeri,Costco,WKC Item,"$1,721.55 ","$4,003.61 "
10/14/2004,West,Sheliadawn,ExcelIsVeryFun.com,SYO Item,$185.87 ,$273.34 
10/11/2004,West,Steven,Whole Foods,OTU Item,"$7,307.30 ","$7,815.29 "
10/10/2004,West,Steven,Sherman Williams,KTV Item,$434.61 ,$493.88 
10/8/2004,West,Rhonda,Office Depot,GJM Item,"$7,750.48 ","$8,807.36 "
10/6/2004,West,Rhonda,Costco,DFI Item,"$1,547.15 ","$3,438.11 "
10/2/2004,West,Steven,Costco,EVM Item,"$2,578.51 ","$2,930.13 "
10/1/2004,West,Jon,The Economist,APM Item,"$6,615.39 ","$8,820.52 "
10/1/2004,West,Sheliadawn,Amazon.com,XVA Item,"$4,539.49 ","$8,253.62 "
9/30/2004,West,Chin,Nature Company,RUW Item,"$2,844.61 ","$7,688.14 "
9/24/2004,West,Luke,Yahoo,UCA Item,"$1,267.40 ","$2,304.36 "
9/23/2004,West,Luke,Costco,RZH Item,"$4,597.51 ","$6,130.01 "
9/21/2004,West,Steven,Sherman Williams,VTX Item,"$5,774.11 ","$9,955.37 "
9/18/2004,West,Jeri,The Economist,NRF Item,"$5,773.17 ","$9,785.03 "
9/16/2004,West,Jeri,Yahoo,EPP Item,"$5,286.07 ","$7,048.09 "
9/13/2004,West,Luke,Home Depot,LJF Item,"$2,811.80 ","$7,599.45 "
9/12/2004,West,Troung,Whole Foods,PTZ Item,"$1,454.76 ","$1,939.68 "
9/9/2004,West,Chin,Peet's Coffee,EYP Item,"$4,665.41 ","$4,989.74 "
9/9/2004,West,Rhonda,Peet's Coffee,UMN Item,"$1,724.03 ","$2,972.47 "
9/6/2004,West,Sheliadawn,Google,WXN Item,$826.57 ,$884.03 
9/5/2004,West,Steven,Home Depot,ERF Item,"$5,486.82 ","$5,868.26 "
9/2/2004,West,Chin,Sherman Williams,BNH Item,"$3,978.63 ","$5,850.92 "
9/2/2004,West,Rhonda,Nature Company,YRV Item,"$1,514.09 ","$4,092.13 "
8/31/2004,West,Chin,Peet's Coffee,PSW Item,"$2,393.55 ","$3,519.92 "
8/30/2004,West,Luke,ExcelIsVeryFun.com,GZM Item,$141.86 ,$257.92 
8/29/2004,West,Steven,The Economist,WBL Item,"$3,887.32 ","$5,716.65 "
8/29/2004,West,Sheliadawn,Whole Foods,PXA Item,"$1,451.19 ","$2,459.65 "
8/27/2004,West,Rhonda,Sherman Williams,THO Item,"$4,832.69 ","$8,786.70 "
8/27/2004,West,Jeri,Yahoo,EBN Item,$757.38 ,"$1,377.05 "
8/25/2004,West,Chin,Sherman Williams,OLN Item,$666.74 ,"$1,149.56 "
8/23/2004,West,Troung,Yahoo,ZBJ Item,"$3,081.97 ","$3,296.22 "
8/23/2004,West,Jeri,Solar and Wind Inc.,FVF Item,$782.59 ,"$1,739.09 "
8/21/2004,West,Jeri,McLendon's Hardware,HTZ Item,"$2,606.72 ","$2,962.18 "
8/19/2004,West,Jon,The Economist,RDW Item,"$1,427.26 ","$3,857.47 "
8/17/2004,West,Jeri,Amazon.com,PCQ Item,"$6,390.67 ","$7,262.12 "
8/16/2004,West,Troung,Nature Company,VVQ Item,"$2,095.90 ","$3,082.21 "
8/13/2004,West,Steven,Amazon.com,GWT Item,"$4,570.17 ","$5,193.37 "
8/12/2004,West,Chin,Yahoo,WSV Item,"$6,187.33 ","$9,099.02 "
8/11/2004,West,Jeri,Home Depot,WSQ Item,$748.44 ,"$1,740.56 "
8/9/2004,West,Luke,Peet's Coffee,XWX Item,"$1,149.29 ","$3,106.18 "
8/6/2004,West,Troung,McLendon's Hardware,VMO Item,"$3,617.08 ","$8,411.81 "
8/6/2004,West,Luke,Amazon.com,QYE Item,"$1,600.32 ","$1,818.55 "
8/5/2004,West,Jon,Whole Foods,SGA Item,"$4,561.20 ","$5,183.18 "
8/1/2004,West,Luke,Nature Company,KJR Item,"$2,222.26 ","$2,525.29 "
7/31/2004,West,Steven,The Economist,DMQ Item,$798.20 ,"$1,856.27 "
7/30/2004,West,Troung,Whole Foods,HQT Item,$816.15 ,$872.89 
7/29/2004,West,Rhonda,Yahoo,CJK Item,"$4,675.34 ","$8,500.61 "
7/25/2004,West,Steven,Nature Company,YTG Item,"$2,898.57 ","$6,740.86 "
7/22/2004,West,Sheliadawn,Amazon.com,PNU Item,"$1,476.11 ","$3,989.49 "
7/21/2004,West,Chin,The Economist,KYW Item,"$3,119.56 ","$7,254.79 "
7/18/2004,West,Luke,Google,UXE Item,"$3,413.99 ","$4,551.98 "
7/16/2004,West,Chin,Home Depot,HYH Item,$858.46 ,"$1,480.11 "
7/9/2004,West,Luke,Peet's Coffee,DQS Item,"$1,236.69 ","$2,876.02 "
6/30/2004,West,Jeri,Peet's Coffee,MHN Item,"$5,122.01 ","$5,478.09 "
6/24/2004,West,Sheliadawn,Peet's Coffee,XJT Item,"$2,079.87 ","$4,621.93 "
6/20/2004,West,Steven,Whole Foods,WNE Item,"$8,722.38 ","$9,911.79 "
6/19/2004,West,Steven,Google,QVQ Item,"$1,517.28 ","$2,231.30 "
6/19/2004,West,Luke,McLendon's Hardware,PRP Item,$121.98 ,$271.06 
6/18/2004,West,Steven,McLendon's Hardware,SQC Item,"$3,852.53 ","$8,561.17 "
6/17/2004,West,Jeri,Costco,XHX Item,"$4,577.73 ","$7,758.86 "
6/17/2004,West,Jon,Sherman Williams,UBU Item,"$4,919.60 ","$7,234.71 "
